Total Citation,No Citations,paper file name,author,subject,createdDate,url,error message
"153","12.7500","DAC-2005-11(08)-0726.PDF","Marvin Tom","Logic Block Clustering of Large Designs for Channel­Width Constrained FPGAs","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Logic+Block+Clustering+of+Large+Designs+for+Channel%C2%ADWidth+Constrained+FPGAs%22+author%3D%22Marvin+Tom%22&btnG=",""
"45","3.7500","DAC-2005-11(07)-0612.PDF","Ali Iranli","Dynamic Tone Mapping for Backlight Scaling","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Dynamic+Tone+Mapping+for+Backlight+Scaling%22+author%3D%22Ali+Iranli%22&btnG=",""
"4","0.3333","DAC-2005-11(06)-0503.PDF","Brent Goplen","Net Weighting to Reduce Repeater Counts during Placement","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Net+Weighting+to+Reduce+Repeater+Counts+during+Placement%22+author%3D%22Brent+Goplen%22&btnG=",""
"10","0.8333","DAC-2005-11(01)-0017.PDF","Peter Petrov","Energy-­Efficient Physically Tagged Caches for Embedded Processors","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Energy-%C2%ADEfficient+Physically+Tagged+Caches+for+Embedded+Processors%22+author%3D%22Peter+Petrov%22&btnG=",""
"7","0.6364","DAC-2006-12(11)-1089.PDF","Grzegorz Mrugalski","Test Response Compactor with Programmable Selector","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Test+Response+Compactor+with+Programmable+Selector%22+author%3D%22Grzegorz+Mrugalski%22&btnG=",""
"20","1.6667","DAC-2005-11(05)-0457.PDF","Markus Wedler","Normalization at the Arithmetic Bit Level","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Normalization+at+the+Arithmetic+Bit+Level%22+author%3D%22Markus+Wedler%22&btnG=",""
"24","2.1818","DAC-2006-12(06)-0604.PDF","Ali Iranli","Backlight Dimming in Power-Aware Mobile Displays","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Backlight+Dimming+in+Power-Aware+Mobile+Displays%22+author%3D%22Ali+Iranli%22&btnG=",""
"80","7.2727","DAC-2006-12(08)-0801.PDF","Ke Cao","Standard Cell Characterization Considering Lithography Induced Variations","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Standard+Cell+Characterization+Considering+Lithography+Induced+Variations%22+author%3D%22Ke+Cao%22&btnG=",""
"111","10.0909","DAC-2006-12(05)-0433.PDF","Jason Cong and Zhiru Zhang","An Efficient and Versatile Scheduling Algorithm Based On SDC Formulation","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Efficient+and+Versatile+Scheduling+Algorithm+Based+On+SDC+Formulation%22+author%3D%22Jason+Cong+and+Zhiru+Zhang%22&btnG=",""
"39","3.5455","DAC-2006-12(11)-1103.PDF","Michael D. Moffitt","Constraint-Driven Floorplan Repair","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Constraint-Driven+Floorplan+Repair%22+author%3D%22Michael+D.+Moffitt%22&btnG=",""
"13","1.0833","DAC-2005-11(09)-0813.PDF","Yuantao Peng","Engineering a Fast Repeater Insertion Solver for Power Minimization Using the Ellipsoid Method","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Engineering+a+Fast+Repeater+Insertion+Solver+for+Power+Minimization+Using+the+Ellipsoid+Method%22+author%3D%22Yuantao+Peng%22&btnG=",""
"26","2.3636","DAC-2006-12(11)-1063.PDF","Xiushan Feng","Early Cutpoint Insertion for High-Level Software vs. RTL Formal Combinational Equivalence Verification","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Early+Cutpoint+Insertion+for+High-Level+Software+vs.+RTL+Formal+Combinational+Equivalence+Verification%22+author%3D%22Xiushan+Feng%22&btnG=",""
"4","0.3636","DAC-2006-12(11)-1077.PDF","Prakash M. Peranandam","Fast Falsification Based on Symbolic Bounded Property Checking","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Fast+Falsification+Based+on+Symbolic+Bounded+Property+Checking%22+author%3D%22Prakash+M.+Peranandam%22&btnG=",""
"67","6.0909","DAC-2006-12(08)-0785.PDF","Peng Yu","Process Variation Aware OPC with Variational Lithography Modeling","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Process+Variation+Aware+OPC+with+Variational+Lithography+Modeling%22+author%3D%22Peng+Yu%22&btnG=",""
"58","5.2727","DAC-2006-12(08)-0791.PDF","Sarvesh Bhardwaj","Modeling of Intra-die Process Variations for Accurate Analysis and Optimization of Nanoscale","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Modeling+of+Intra-die+Process+Variations+for+Accurate+Analysis+and+Optimization+of+Nanoscale%22+author%3D%22Sarvesh+Bhardwaj%22&btnG=",""
"123","10.2500","DAC-2005-11(04)-0353.PDF","V. Kheterpal","Design Methodology for IC Manufacturability Based on Regular Logic-Bricks","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Design+Methodology+for+IC+Manufacturability+Based+on+Regular+Logic-Bricks%22+author%3D%22V.+Kheterpal%22&btnG=",""
"48","4.0000","DAC-2005-11(04)-0379.PDF","Afshin Abdollahi","A New Canonical Form for Fast Boolean Matching in Logic Synthesis and Verification","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+New+Canonical+Form+for+Fast+Boolean+Matching+in+Logic+Synthesis+and+Verification%22+author%3D%22Afshin+Abdollahi%22&btnG=",""
"96","8.7273","DAC-2006-12(04)-0320.PDF","Nisar Ahmed","Timing-Based Delay Test for Screening Small Delay Defects","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Timing-Based+Delay+Test+for+Screening+Small+Delay+Defects%22+author%3D%22Nisar+Ahmed%22&btnG=",""
"55","5.0000","DAC-2006-12(02)-0137.PDF","Hyung Gyu Lee","Design Space Exploration and Prototyping for On-chip Multimedia Applications","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Design+Space+Exploration+and+Prototyping+for+On-chip+Multimedia+Applications%22+author%3D%22Hyung+Gyu+Lee%22&btnG=",""
"3","0.2500","DAC-2005-11(02)-0153.PDF","Michael Beattie","Spatially Distributed 3D Circuit Models","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Spatially+Distributed+3D+Circuit+Models%22+author%3D%22Michael+Beattie%22&btnG=",""
"26","2.3636","DAC-2006-12(09)-0867.PDF","Hamid Hatamkhani","Power-Centric Design of High-Speed I/Os","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Power-Centric+Design+of+High-Speed+I%2FOs%22+author%3D%22Hamid+Hatamkhani%22&btnG=",""
"25","2.0833","DAC-2005-11(04)-0385.PDF","Xiao Yu Li","Effective Bounding Techniques For Solving Unate and Binate Covering Problems","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Effective+Bounding+Techniques+For+Solving+Unate+and+Binate+Covering+Problems%22+author%3D%22Xiao+Yu+Li%22&btnG=",""
"11","0.9167","DAC-2005-11(04)-0391.PDF","Yayun Wan","Operator-based Model-Order Reduction of Linear Periodically Time-Varying Systems","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Operator-based+Model-Order+Reduction+of+Linear+Periodically+Time-Varying+Systems%22+author%3D%22Yayun+Wan%22&btnG=",""
"65","5.4167","DAC-2005-11(09)-0783.PDF","Ilya Wagner","An Automatic Approach to Test Generation Via Activity Monitors","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Automatic+Approach+to+Test+Generation+Via+Activity+Monitors%22+author%3D%22Ilya+Wagner%22&btnG=",""
"12","1.0909","DAC-2006-12(01)-0073.PDF","Jie Yang","An Up-stream Design Auto-fix Flow for Manufacturability Enhancement","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Up-stream+Design+Auto-fix+Flow+for+Manufacturability+Enhancement%22+author%3D%22Jie+Yang%22&btnG=",""
"2","0.1538","DAC-2004-10(06)-0562.PDF","Xiaoping Hu, Radu Marculescu","Adaptive Data Partitioning for Ambient Multimedia","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Adaptive+Data+Partitioning+for+Ambient+Multimedia%22+author%3D%22Xiaoping+Hu%2C+Radu+Marculescu%22&btnG=",""
"45","3.7500","DAC-2005-11(04)-0345.PDF","Dohyung Kim","Trace-Driven HW/SW Cosimulation Using Virtual Synchronization Technique","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Trace-Driven+HW%2FSW+Cosimulation+Using+Virtual+Synchronization+Technique%22+author%3D%22Dohyung+Kim%22&btnG=",""
"86","7.8182","DAC-2006-12(04)-0308.PDF","Shiyan Hu","Fast Algorithms For Slew Constrained Minimum Cost Buffering","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Fast+Algorithms+For+Slew+Constrained+Minimum+Cost+Buffering%22+author%3D%22Shiyan+Hu%22&btnG=",""
"36","2.7692","DAC-2004-10(10)-0904.PDF","Lizheng Zhang, Yuhen Hu, Charlie, Chungping Chen","Statistical Timing Analysis in Sequential Circuit for On-Chip Global Interconnect Pipelining","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Statistical+Timing+Analysis+in+Sequential+Circuit+for+On-Chip+Global+Interconnect+Pipelining%22+author%3D%22Lizheng+Zhang%2C+Yuhen+Hu%2C+Charlie%2C+Chungping+Chen%22&btnG=",""
"36","3.2727","DAC-2006-12(11)-1115.PDF","Tao Luo","A New LP Based Incremental Timing Driven Placement for High Performance Designs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+New+LP+Based+Incremental+Timing+Driven+Placement+for+High+Performance+Designs%22+author%3D%22Tao+Luo%22&btnG=",""
"141","11.7500","DAC-2005-11(09)-0795.PDF","Yongseok Cheon","Power-Aware Placement","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Power-Aware+Placement%22+author%3D%22Yongseok+Cheon%22&btnG=",""
"19","1.5833","DAC-2005-11(05)-0497.PDF","King Ho Tam and Lei He","Power Optimal Dual-Vdd Buffered Tree Considering Buffer Stations and Blockages","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Power+Optimal+Dual-Vdd+Buffered+Tree+Considering+Buffer+Stations+and+Blockages%22+author%3D%22King+Ho+Tam+and+Lei+He%22&btnG=",""
"24","2.1818","DAC-2006-12(05)-0419.PDF","Nikhil Jayakumar","A PLA based Asynchronous Micropipelining Approach for Subthreshold Circuit Design","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+PLA+based+Asynchronous+Micropipelining+Approach+for+Subthreshold+Circuit+Design%22+author%3D%22Nikhil+Jayakumar%22&btnG=",""
"34","3.0909","DAC-2006-12(02)-0131.PDF","Alex K. Jones","An Automated, Reconfigurable, Low-Power RFID Tag","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Automated%2C+Reconfigurable%2C+Low-Power+RFID+Tag%22+author%3D%22Alex+K.+Jones%22&btnG=",""
"6","0.5000","DAC-2005-11(03)-0240.PDF","Tomás Balderas-Contreras","High Performance Encryption Cores for 3G Networks","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=High+Performance+Encryption+Cores+for+3G+Networks%22+author%3D%22Tom%C3%A1s+Balderas-Contreras%22&btnG=",""
"5","0.4167","DAC-2005-11(02)-0141.PDF","Chenggang Xu","A Green Function-Based Parasitic Extraction Method for Inhomogeneous Substrate Layers","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Green+Function-Based+Parasitic+Extraction+Method+for+Inhomogeneous+Substrate+Layers%22+author%3D%22Chenggang+Xu%22&btnG=",""
"12","1.0909","DAC-2006-12(04)-0296.PDF","Mandar Waghmode","Buffer Insertion in Large Circuits with Constructive Solution Search Techniques","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Buffer+Insertion+in+Large+Circuits+with+Constructive+Solution+Search+Techniques%22+author%3D%22Mandar+Waghmode%22&btnG=",""
"24","2.1818","DAC-2006-12(10)-1003.PDF","Rui Shi","Efficient Escape Routing for Hexagonal Array of High Density I/Os","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Efficient+Escape+Routing+for+Hexagonal+Array+of+High+Density+I%2FOs%22+author%3D%22Rui+Shi%22&btnG=",""
"49","4.0833","DAC-2005-11(02)-0182.PDF","Yow-Tyng Nieh","Minimizing Peak Current via Opposite-Phase Clock Tree","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Minimizing+Peak+Current+via+Opposite-Phase+Clock+Tree%22+author%3D%22Yow-Tyng+Nieh%22&btnG=",""
"77","6.4167","DAC-2005-11(02)-0196.PDF","Rajarshi Mukherjee","Temperature-Aware Resource Allocation and Binding in High-Level Synthesis","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Temperature-Aware+Resource+Allocation+and+Binding+in+High-Level+Synthesis%22+author%3D%22Rajarshi+Mukherjee%22&btnG=",""
"66","6.0000","DAC-2006-12(09)-0915.PDF","E. Riccobene","A Model-driven Design Environment for Embedded Systems","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Model-driven+Design+Environment+for+Embedded+Systems%22+author%3D%22E.+Riccobene%22&btnG=",""
"304","27.6364","DAC-2006-12(09)-0849.PDF","Ming Li","DyXY - A Proximity Congestion-Aware Deadlock-Free Dynamic Routing Method for Network on Chip","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=DyXY+-+A+Proximity+Congestion-Aware+Deadlock-Free+Dynamic+Routing+Method+for+Network+on+Chip%22+author%3D%22Ming+Li%22&btnG=",""
"4","0.3636","DAC-2006-12(06)-0558.PDF","Felix Buergin","Low-Power Architectural Trade-Offs in a VLSI Implementation of an Adaptive Hearing Aid Algorithm","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Low-Power+Architectural+Trade-Offs+in+a+VLSI+Implementation+of+an+Adaptive+Hearing+Aid+Algorithm%22+author%3D%22Felix+Buergin%22&btnG=",""
"29","2.4167","DAC-2005-11(08)-0720.PDF","Yan Lin and Lei He","Leakage Efficient Chip-Level Dual-Vdd Assignment with Time Slack Allocation for FPGA Power Reduction","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Leakage+Efficient+Chip-Level+Dual-Vdd+Assignment+with+Time+Slack+Allocation+for+FPGA+Power+Reduction%22+author%3D%22Yan+Lin+and+Lei+He%22&btnG=",""
"26","2.3636","DAC-2006-12(08)-0779.PDF","Navid Azizi and Farid N. Najm","A Family of Cells to Reduce the Soft-Error-Rate in Ternary-CAM","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Family+of+Cells+to+Reduce+the+Soft-Error-Rate+in+Ternary-CAM%22+author%3D%22Navid+Azizi+and+Farid+N.+Najm%22&btnG=",""
"23","2.0909","DAC-2006-12(04)-0385.PDF","Yiyu Shi","Circuit Simulation Based Obstacle-Aware Steiner Routing","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Circuit+Simulation+Based+Obstacle-Aware+Steiner+Routing%22+author%3D%22Yiyu+Shi%22&btnG=",""
"34","2.8333","DAC-2005-11(09)-0863.PDF","Y. Monnet","Asynchronous Circuits Transient Faults Sensitivity Evaluation","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Asynchronous+Circuits+Transient+Faults+Sensitivity+Evaluation%22+author%3D%22Y.+Monnet%22&btnG=",""
"76","6.9091","DAC-2006-12(01)-0003.PDF","Doug Josephson","The Good, the Bad, and the Ugly of Silicon Debug","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=The+Good%2C+the+Bad%2C+and+the+Ugly+of+Silicon+Debug%22+author%3D%22Doug+Josephson%22&btnG=",""
"17","1.5455","DAC-2006-12(10)-0971.PDF","Swaroop Ghosh","Self-Calibration Technique for Reduction of Hold Failures in Low-Power Nano-scaled SRAM","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Self-Calibration+Technique+for+Reduction+of+Hold+Failures+in+Low-Power+Nano-scaled+SRAM%22+author%3D%22Swaroop+Ghosh%22&btnG=",""
"6","0.5455","DAC-2006-12(10)-0965.PDF","Quming Zhou and Kartik Mohanram","Elmore Model for Energy Estimation in RC Trees","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Elmore+Model+for+Energy+Estimation+in+RC+Trees%22+author%3D%22Quming+Zhou+and+Kartik+Mohanram%22&btnG=",""
"79","7.1818","DAC-2006-12(10)-0959.PDF","Azadeh Davoodi","Variability Driven Gate Sizing for Binning Yield Optimization","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Variability+Driven+Gate+Sizing+for+Binning+Yield+Optimization%22+author%3D%22Azadeh+Davoodi%22&btnG=",""
"7","0.5833","DAC-2005-11(05)-0397.PDF","V.Vasudevan","Simulation of the Effects of Timing Jitter in Track-and-Hold and Sample-and-Hold Circuits","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Simulation+of+the+Effects+of+Timing+Jitter+in+Track-and-Hold+and+Sample-and-Hold+Circuits%22+author%3D%22V.Vasudevan%22&btnG=",""
"78","7.0909","DAC-2006-12(02)-0143.PDF","Kuei­-Chung Chang","Evaluation and Design Trade­-Offs Between Circuit­-Switched and Packe-t­Switched NOCs for Application­-Specific SOCs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Evaluation+and+Design+Trade%C2%AD-Offs+Between+Circuit%C2%AD-Switched+and+Packe-t%C2%ADSwitched+NOCs+for+Application%C2%AD-Specific+SOCs%22+author%3D%22Kuei%C2%AD-Chung+Chang%22&btnG=",""
"29","2.2308","DAC-2004-10(08)-0678.PDF","Daniel J. Deleganes, Micah Barany, George Geannopoulos, Kurt Kreitzer, Anant P. Singh, Sapumal Wijeratne","Low Voltage Swing Logic Circuits for a Pentium® 4 Processor Integer Core","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Low+Voltage+Swing+Logic+Circuits+for+a+Pentium%C2%AE+4+Processor+Integer+Core%22+author%3D%22Daniel+J.+Deleganes%2C+Micah+Barany%2C+George+Geannopoulos%2C+Kurt+Kreitzer%2C+Anant+P.+Singh%2C+Sapumal+Wijeratne%22&btnG=",""
"12","1.0909","DAC-2006-12(03)-0223.PDF","Ziv Nevo","Distributed Dynamic BDD Reordering","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Distributed+Dynamic+BDD+Reordering%22+author%3D%22Ziv+Nevo%22&btnG=",""
"42","3.8182","DAC-2006-12(09)-0873.PDF","P. Nuzzo","A 10.6mW/0.8pJ Power-Scalable 1GS/s 4b ADC in 0.18μm CMOS with 5.8GHz ERBW","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+10.6mW%2F0.8pJ+Power-Scalable+1GS%2Fs+4b+ADC+in+0.18%CE%BCm+CMOS+with+5.8GHz+ERBW%22+author%3D%22P.+Nuzzo%22&btnG=",""
"106","8.8333","DAC-2005-11(01)-0002.PDF","Subhasish Mitra","Logic Soft Errors in Sub-65nm Technologies Design and CAD Challenges","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Logic+Soft+Errors+in+Sub-65nm+Technologies+Design+and+CAD+Challenges%22+author%3D%22Subhasish+Mitra%22&btnG=",""
"3","0.2727","DAC-2006-12(09)-0889.PDF","Michael Goffioul","Ensuring Consistency during Front-end Design using an Object-oriented Interfacing Tool called NETLISP","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Ensuring+Consistency+during+Front-end+Design+using+an+Object-oriented+Interfacing+Tool+called+NETLISP%22+author%3D%22Michael+Goffioul%22&btnG=",""
"15","1.2500","DAC-2005-11(07)-0603.PDF","David P. Magee","Matlab Extensions for the Development, Testing and Verification of Real-Time DSP Software","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Matlab+Extensions+for+the+Development%2C+Testing+and+Verification+of+Real-Time+DSP+Software%22+author%3D%22David+P.+Magee%22&btnG=",""
"11","1.0000","DAC-2006-12(07)-0705.PDF","Vladimir Stojanovic","A Cost-Effective Implementation of an ECC-protected Instruction Queue for Out-of-Order Microprocessors","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Cost-Effective+Implementation+of+an+ECC-protected+Instruction+Queue+for+Out-of-Order+Microprocessors%22+author%3D%22Vladimir+Stojanovic%22&btnG=",""
"2","0.1818","DAC-2006-12(10)-1017.PDF","Xiaolue Lai","A Multilevel Technique for Robust and Efficient Extraction of Phase Macromodels of Digitally Controlled Oscillators","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Multilevel+Technique+for+Robust+and+Efficient+Extraction+of+Phase+Macromodels+of+Digitally+Controlled+Oscillators%22+author%3D%22Xiaolue+Lai%22&btnG=",""
"29","2.4167","DAC-2005-11(06)-0529.PDF","Navid Azizi","Variations-Aware Low-Power Design with Voltage Scaling","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Variations-Aware+Low-Power+Design+with+Voltage+Scaling%22+author%3D%22Navid+Azizi%22&btnG=",""
"69","5.7500","DAC-2005-11(06)-0515.PDF","Haoxing Ren","Diffusion-Based Placement Migration","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Diffusion-Based+Placement+Migration%22+author%3D%22Haoxing+Ren%22&btnG=",""
"98","8.9091","DAC-2006-12(03)-0280.PDF","Ahmed A. Jerraya","Programming models and HW-SW Interfaces Abstraction for Multi-Processor SoC","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Programming+models+and+HW-SW+Interfaces+Abstraction+for+Multi-Processor+SoC%22+author%3D%22Ahmed+A.+Jerraya%22&btnG=",""
"6","0.5455","DAC-2006-12(03)-0257.PDF","N. Wong","Multi-Shift Quadratic Alternating Direction Implicit Iteration for High-Speed Positive-Real Balanced Truncation","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multi-Shift+Quadratic+Alternating+Direction+Implicit+Iteration+for+High-Speed+Positive-Real+Balanced+Truncation%22+author%3D%22N.+Wong%22&btnG=",""
"9","0.6923","DAC-2004-10(09)-0814.PDF","Shih-Chieh Chang, Cheng-Tao Hsieh, Kai-Chiang Wu","Re-synthesis for Delay Variation Tolerance","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Re-synthesis+for+Delay+Variation+Tolerance%22+author%3D%22Shih-Chieh+Chang%2C+Cheng-Tao+Hsieh%2C+Kai-Chiang+Wu%22&btnG=",""
"67","6.0909","DAC-2006-12(06)-0502.PDF","Roshan G. Ragel and Sri Parameswaran","Integrated Monitoring for Processor REliability and Security","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Integrated+Monitoring+for+Processor+REliability+and+Security%22+author%3D%22Roshan+G.+Ragel+and+Sri+Parameswaran%22&btnG=",""
"5","0.4545","DAC-2006-12(06)-0516.PDF","Kuo-Hua Wang","Exploiting K-Distance Signature for Boolean Matching and G-Symmetry Detection","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Exploiting+K-Distance+Signature+for+Boolean+Matching+and+G-Symmetry+Detection%22+author%3D%22Kuo-Hua+Wang%22&btnG=",""
"45","4.0909","DAC-2006-12(08)-0737.PDF","Kuntal Nanshi","Guiding Simulation with Increasingly Refined Abstract Traces","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Guiding+Simulation+with+Increasingly+Refined+Abstract+Traces%22+author%3D%22Kuntal+Nanshi%22&btnG=",""
"1","0.0833","DAC-2005-11(07)-0672.PDF","Umberto Rossi","Can We Really Do Without the Support of Formal Methods in the Verification of Large Designs?","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Can+We+Really+Do+Without+the+Support+of+Formal+Methods+in+the+Verification+of+Large+Designs%3F%22+author%3D%22Umberto+Rossi%22&btnG=",""
"8","0.6667","DAC-2005-11(07)-0670.PDF","Yaron Wolfsthal","Formal Verification – Is It Real Enough?","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Formal+Verification+%E2%80%93+Is+It+Real+Enough%3F%22+author%3D%22Yaron+Wolfsthal%22&btnG=",""
"286","23.8333","DAC-2005-11(06)-0559.PDF","Jongman Kim","A Low Latency Router Supporting Adaptivity for On-Chip Interconnects","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Low+Latency+Router+Supporting+Adaptivity+for+On-Chip+Interconnects%22+author%3D%22Jongman+Kim%22&btnG=",""
"44","3.6667","DAC-2005-11(06)-0571.PDF","Krishna Sekar","A High-Performance System-on-Chip Communication Architecture with a Dynamically Configurable Topology","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+High-Performance+System-on-Chip+Communication+Architecture+with+a+Dynamically+Configurable+Topology%22+author%3D%22Krishna+Sekar%22&btnG=",""
"34","2.8333","DAC-2005-11(08)-0750.PDF","HoonSang Jin","Prime Clauses for Fast Enumeration of Satisfying Assignments to Boolean Circuits","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Prime+Clauses+for+Fast+Enumeration+of+Satisfying+Assignments+to+Boolean+Circuits%22+author%3D%22HoonSang+Jin%22&btnG=",""
